movie_id,index,title,year,description,genre,rating,users_rating,votes,languages,directors,actors,runtime
554733,164,Orang Kaya Baru,2019,"A life of a ordinary family consists of father (Lukman Sardi), mother (Cut Mini) and three children Duta (Derby Romero), Tika (Raline Shah) and Dodi (Fatih Unru) suddenly changed when the father died and left a legacy a lot of wealth.",Comedy,13+,6.4,431,Indonesian,Ody C. Harahap,"['Cut Mini Theo', 'Lukman Sardi', 'Raline Shah', 'Derby Romero', 'Fatih Unru', 'Refal Hady', 'Millane Fernandez', 'Melayu Nicole', 'Jasmine Kusuma Carroll', 'Arvitta Ludya', 'Verdi Solaiman', 'Sylvia Genpati', 'T.M. Tarsan', 'Reza Nangin', 'Ikram Kribo']",96 min
577713,165,PSP: Gaya Mahasiswa,2019,"Monos, Rojali, Ade, Andra, Adit, Dindin, James, and Omen are students who are crazy, ignorant, but cool in music and are members of the OM Pancaran Sinar Petromaks (PSP).",Comedy,13+,5.5,24,Indonesian,Hilman Mutasi,"['Uus', 'Adjis Doaibu', 'David Schaap', 'Dhimas Danang', 'Imam Darto', 'Abdur Arsyad', 'Boris Bokir', 'Wira Nagara', 'Aura Kasih', 'Dodit Mulyanto', 'Ence Bagus', 'Ruth Permatasari', 'Rebecca Tamara', 'Elma Agustine', 'Veronica']",96 min
595188,166,Pariban: Idola dari Tanah Jawa,2019,Moan is a Batak young man who has lived in Jakarta for a long time and he doesn't have a girlfriend yet. This situation makes his mother who lives in Samosir forces him to go back and told him to marries his cousin.,Comedy,13+,7.2,36,Indonesian,Andibachtiar Yusuf,"['Atiqah Hasiholan', 'Ganindra Bimo', 'Rizky Mocil', 'Dayu Wijanto', 'Rukman Rosadi', 'Mak Gondut', 'Joe Project P.', 'Djaitov Tigor', 'Imelda Budiman', 'Surya Insomnia', 'Christabelle Grace Marbun', 'Maria Vania', 'McDanny']",101 min
572088,167,Perjanjian dengan Iblis,2019,"Annisa married Bara, a widower with a daughter named Lara. Bara takes a picnic to the island that is still rarely visited by tourists, Bengalor Island, so that his wife and child could get ...",Horror,17+,5.3,22,Indonesian,Ardy Octaviand,"['Shandy Aulia', 'Artika Sari Devi', 'Aghi Narottama', 'Basmalah Gralind', 'Alex Abbad']",80 min
611057,168,Pintu Merah,2019,A journalist is in the process of observing a murder case. The dead body is found in a dream forest. But this murder is not just an ordinary murder. There is a mist of mystery in it. The case drags her further and further into horror.,Horror,17+,6.3,9,Indonesian,Noviandra Santosa,"['Aura Kasih', 'Miller Khan', 'Cornelio Sunny', 'Monica Oemardi', 'Ridho Illahi', 'Teno Ali', 'Willy Smith', 'Deni Martin']",77 min
591415,169,Pocong the Origin,2019,"Ananta, a cold-blooded killer has been executed by the State. Sasthi, his only daughter, has to deliver her father's body to be buried in his hometown.",Adventure,13+,5.9,84,Indonesian,Monty Tiwa,"['Nadya Arina', 'Samuel Rizal', 'Della Dartyan', 'Surya Saputra', 'Tyo Pakusadewo', 'Reza Nangin', 'Anom Perkasa', 'Chaca Marisa', 'Yeyen Lydia', 'Egy Fedly', 'Yama Carlos', 'Yusril Fahriza', 'Ananta Rispo', 'Izzati Khansa', 'Tegar Satrya']",90 min
587670,170,Pohon Terkenal,2019,"As a new cadet at the Police Academy, Semarang, Bara Maulana, Ayu Sekarwati and Johanes Solossa have to say goodbye to normal teenage lives. Their future is no longer their own. Who will ...",Drama,13+,8.1,25,Indonesian,Annisa Meutia Amir,"['Umay Shahab', 'Laura Theux', 'Raim Laode', 'Cok Simbara', 'Adjis Doaibu']",96 min
568709,171,Preman Pensiun,2019,"After three years, the business of Muslihat, who has retired as a thug, has a problem. He also faces new problems when her daughter grows up and visited by the boys. The friction between his former subordinates also starts to happen again.",Comedy,13+,7,117,Indonesian,Aris Nugraha,"['Epy Kusnandar', 'Tia Arifin', 'Soraya Rasyid', 'Dedi Moch Jamasari', 'Andra Manihot', 'Deny Firdaus', 'Ica Naga', 'Abenk Marco', 'M. Fajar Hidayatullah', 'Purwo Kristiono', 'Mang Uu', 'Sadana Agung Sulistya', 'Sandi Tile', 'Nining Yuningsih', 'Vina Ferina']",94 min
623681,172,Pretty Boys,2019,"Two best friends since childhood aspire to be famous. They run away from home and try their fortune in Jakarta. One day, when they become the paid audiences for a talk show, the audience coordinator offer them a way to their dreams.",Comedy,13+,6.8,373,Indonesian,Tompi,"['Vincent Ryan Rompies', 'Deddy Mahendra Desta', 'Danilla Riyadi', 'Onadio Leonardo', 'Imam Darto', 'Roy Marten', 'Joe Project P.', 'Ferry Maryadi', 'Tora Sudiro', 'Iang Darmawan', 'Roweina Umboh', 'Natasha Rizki', 'Najwa Shihab', 'Hesti Purwadinata']",100 min
590593,173,Ratu Ilmu Hitam,2019,"Families were terrorized at the orphanage. Someone wants them dead, apparently with black magic that is very deadly. She has a grudge and she was also born because of the sins of the orphans who formed her into the Queen of Black Magic.",Horror,17+,6.8,531,Indonesian,Kimo Stamboel,"['Ario Bayu', 'Hannah Al Rashid', 'Adhisty Zara', 'Muzakki Ramdhan', 'Ari Irham', 'Ade Firman Hakim', 'Sheila Dara Aisha', 'Tanta Ginting', 'Miller Khan', 'Imelda Therinne', 'Salvita Decorte', 'Giulio Parengkuan', 'Shenina Cinnamon', 'Yayu A.W. Unru', 'Ruth Marini']",99 min
642656,174,Rembulan Tenggelam di Wajahmu,2019,"A lonely and rich man were sick in the hospital, and someone brings him back to the past to find an answers of his questions that he shouted to God, and finally get the answers one by one.",Drama,13+,5.9,12,Indonesian,Danial Rifki,"['Arifin Putra', 'Juan Bione Subiantoro', 'Donny Alamsyah', 'Anya Geraldine', 'Cornelio Sunny', 'Ariyo Wahab', 'Teuku Rizky Muhammad', 'Ari Irham', 'Allesandrio Reinhard Karamoy', 'Rigen Rakelna', 'Egy Fedly', 'Yudha Keling']",93 min
586045,175,Reva: Guna Guna,2019,"Reva, a cheerful student, suddenly changes after her 21st birthday. Reva becomes moody and doesn't want to hang out. Then at her house, her mother and two younger siblings are killed ...",Horror,17+,4.9,9,Indonesian,Jose Poernomo,"['Angel Karamoy', 'Pamela Bowie', 'Wulan Guritno', 'Dewi Rezer', 'Ferry Salim', 'Marcellino Lafrand', 'Kitty Felicia']",80 min
617199,176,Ritual,2019,"Peter, his wife Jenny, their daughter Lisa, and her lover Michael are preparing for a long weekend. They plan to camp in a remote and deserted area outside Jakarta. In the journey, an ...",Horror,13+,4.9,7,Indonesian,Findo Purwono,"['Salshabilla Adriani', 'Richelle Georgette Skornicki', 'Ferry Ardiansyah', 'Alzi Markers', 'Hendrayan', 'Rheina Mariyana', 'Defwita Zumara', 'Agus Wibowo']",72 min
599795,177,Roh Fasik,2019,"Akbar loses his belief in religion and God after the death of Zahra, his wife, to the point that he even refuses to teach his religion's ways to their daughter Amira. He remarries, to a ...",Horror,17+,6.5,22,Indonesian,Ubay Fox,"['Evan Sanders', 'Irwansyah', 'Denira Wiraguna', 'Keinaya Meissi Gusti', 'Nagita Slavina', 'Zaskia Sungkar', 'Volland humonggio', 'Abi Cancer', 'Egy Fedly', 'Kanaya Gleadys', 'Ratu Dewi']",90 min
587614,178,Roy Kiyoshi: The Untold Story,2019,"Roy Kiyoshi, who has the ability to interact with supernatural beings, is very frustrated when his sister is kidnapped by the demon.",Horror,17+,2,61,Indonesian,Jose Poernomo,"['Roy Kiyoshi', 'Angel Karamoy', 'Olga Lydia', 'Clarice Cutie', 'Elina Joerg', 'Devina Sukmawati', 'Fikri Hadil', 'Shirin Nabilah', 'Rasyid Albuqhary', 'Reza Pramudya Rizky']",86 min
634894,179,Rumah Kentang: The Beginning,2019,"A family went to the abandoned house in the middle of potato field. Adrian and Sofie are the novelist and wants find an inspiration, but a strange things happened when they lives in that house.",Drama,17+,5.1,37,Indonesian,Rizal Mantovani,"['Luna Maya', 'Christian Sugiono', 'Jajang C. Noer', 'Epy Kusnandar', 'Davina Karamoy', 'Nicole Rossi', 'Rayhan Cornellis', 'Oce Permatasari']",102 min
609618,180,Rumah Merah Putih,2019,"Farel, Oscar et al, who live on the NTT-Timor Leste border, join the areca climbing competition. But instead of being united, they argue which prizes should be taken first. They fail and ...",Drama,SU,7.8,13,Indonesian,Ari Sihasale,"['Petrick Rumlaklak', 'Amori de Purivicacao', 'Pevita Pearce', 'Yama Carlos', 'Shafira Umm', 'Abdurrahman Arif', 'Dicky Tatipikalawan', 'Antoni Do Rosario', 'Calvin Petrus', 'Dinda Maanana', 'Agnes Bau Mali', 'Gratia Manek', 'Nia Zulkarnaen', 'Unique Priscilla']",96 min
584562,181,Rumput Tetangga,2019,"A housewive, who was once the most popular and outstanding student in school, experiencing a crisis of self-confidence as she feels she could not be a good wife and mother. One day, something miracle happens which changing her destiny.",Comedy,13+,7.5,37,Indonesian,Guntur Soeharjanto,"['Titi Kamal', 'Donita', 'Gading Marten', 'Tora Sudiro', 'Raffi Ahmad', 'Asri Welas', 'Kirana Larasati', 'Jeremy Thomas', 'Yeyen Lydia', 'Vega Darwanti', 'Dewi Rezer', 'Nunung', 'Maya Septa', 'Niniek Arum', 'Melanie Berentz']",104 min
609665,182,Sabyan Menjemput Mimpi,2019,The story of youngsers led by Ayus to build and develop a gambus musical group called Sabyan. Many interesting stories behind their struggle to reach a dream. They start to get famous ...,Drama,SU,5.7,9,Indonesian,Alim Ishaq,"['Nissa Sabyan', 'Anis Sabyan', 'Ayus Sabyan', 'Kamal Sabyan', 'T.B. Sabyan', 'Owan Sabyan', 'Dicky Chandra', 'Cici Tegal', 'Aquino Umar', 'Shandy William', 'Shenina Cinnamon', 'Meni Agus Nori', 'Chandra Wahyu Aji', 'Fuad Idris', 'Ade Firman Hakim']",94 min
578854,183,Satu Suro,2019,"Adinda, who is pregnant, has just moved to a house on the edge of town along with Bayu, her husband. However, strange events are felt in the house, Adinda is often disturbed by spirits and ...",Horror,17+,6.3,27,Indonesian,Anggy Umbara,"['Citra Kirana', 'Nino Fernandez', 'Alexandra Gottardo', 'Willem Bevers', 'Yatti Surachman', 'Haydar Salishz', 'Ingrid Widjanarko', 'Ence Bagus']",94 min
610043,184,Say I Love You,2019,"Sheren (Dinda Hauw) is not only chasing her dreams, but she is also fighting for love. Sheren is an energetic, full of ideas and hopes young lady, secretly admired by Robert (Alvaro Maldini...",Drama,13+,7.3,11,Indonesian,Faozan Rizal,"['Verdi Solaiman', 'Rachel Amanda', 'Dinda Hauw', 'Nadira Octova', 'Teuku Ryzki', 'Alvaro Maldini Siregar']",106 min
592298,185,Sekte,2019,"Lia is experiencing memory loss after an accident. When awakened, she is in a large, isolated house. It is a place of community consisting of people who do not have a home and relatives. They live in harmony and look after each other.",Horror,17+,6.3,42,Indonesian,William Chandra,"['Asmara Abigail', 'Derby Romero', 'Rizky Nazar', 'Gesata Stella', 'Trisa Triandesa', 'Natalius Chendana', 'Eduward Manalu', 'Nadira Adnan', 'Fang Tatis', 'Saefullah Mahyudin', 'Djaelani', 'Atjih Isnawati']",89 min
632899,186,Senior,2019,"Nakula experienced an event that changed and haunted his life. He then established a relationship with Aluna, a new student at his school. His relationship with Aluna also made him realize so he could make peace with his past.",Drama,13+,8.1,11,Indonesian,Indra Gunawan,"['Jerome Kurnia', 'Rebecca Klopper', 'Shandy William', 'Rizky Guntur', 'Ariella Calista Ichwan', 'Abun Sungkar', 'Alzio', 'Aida Nurmala', 'Karina Suwandhi', 'Joe Project P.', 'Iyang P. Project', 'Miguel Salvador Peli', 'Yusril Fahriza', 'Claudya Putri', 'Ghazi Arrais']",94 min
599811,187,Si Doel the Movie 2,2019,"The news that her husband, Doel, met with his ex-lover and child makes Zaenab confused in choosing: to defend his marriage with Doel, or to let him go. Zaenab tries to find answers to the fate she has to choose.",Drama,13+,7,148,Indonesian,Rano Karno,"['Rano Karno', 'Maudy Koesnaedi', 'Cornelia Agatha', 'Mandra', 'Suti Karno', 'Aminah Cendrakasih', 'Adam Jagwani', 'Rey Bong', 'Ahmad Zulhoir Mardia', 'Nabila Bintang', 'Opie Kumis', 'Sabar', 'Maryati Tohir', 'Hj. Tonah', 'Wizzy']",95 min
629935,188,Sin,2019,"Metta and Raga shouldn't fall in love. Raga hates girls with many dramas like Metta. Metta just wants to prove that there is no good in Raga. But, they still fall in love.",Drama,13+,7.8,53,Indonesian,Herwin Novianto,"['Bryan Domani', 'Mawar Eva de Jongh', 'Jerome Kurnia', 'Dannia Salsabila', 'Carmela van der Kruk', 'Marthino Lio', 'Ali Seggaf', 'Ciara Nadine Brosnan', 'Hans de Kraker', 'Jessica Lucyana Taroreh', 'Jeremy Thomas', 'Nadine Alexandra', 'Adhitya Alkatiri', 'Yama Carlos', 'Sari Nila']",100 min
599808,189,Single 2,2019,"Ebi is going towards 30 years old and still single. Now, Ebi is determined that before his 30th birthday he must release his single status. He must have a girlfriend. Even though he doesn't know how to do it at all.",Comedy,13+,7.2,75,Indonesian,Raditya Dika,"['Raditya Dika', 'Annisa Rawles', 'Yoga Arizona', 'Ridwan Remin', 'Arif Muhammad', 'Mentari Novel', 'Tinna Harahap', 'Frederik Alexander', 'Dede Yusuf', 'Desy Iwanti', 'Rina Hasyim']",128 min
617275,190,Susi Susanti: Love All,2019,"Susi Susanti rises through the rank to become Indonesia's most beloved athlete. In time of economic turmoil, Susi seizes the opportunity to show her country and the world that heroism is measured by the depth of one's sacrifice.",Biography,13+,7.5,141,Indonesian,Sim F.,"['Laura Basuki', 'Dion Wiyoko', 'Jenny Chang', 'Lukman Sardi', 'Farhan', 'Moira Tabina Zayn', 'Kelly Tandiono', 'Rafael Landry Tanubrata', 'Kin Wah Chew', 'Iszur Muchtar', 'Dayu Wijanto', 'Delon', 'Nathaniel Sulistyo']",96 min
575608,191,Tabu: Mengusik Gerbang Iblis,2019,"When six best high school buddies are cross the forbidden forest and broken all the rules in there, something evil follow their back and causing death among themselves.",Horror,17+,5.6,19,Indonesian,Angling Sagaran,"['Angga Yunanda', 'Isel Fricella', 'Bastian Steel', 'Agatha Chelsea', 'Rayn Wijaya', 'Elina Joerg', 'Alfie Alfandi', 'Mona Ratuliu', 'Radja Nasution', 'Laksmi Notokusumo', 'Oce Permatasari', 'Vicky Nitinegoro', 'Emmy Lemu', 'Eka Gandara', 'Iang Darmawan']",96 min
577538,192,Tembang Lingsir,2019,"Mala always deals with Tembang Lingsir, a song taught by her mother from her childhood. After a mysterious fire incident that killed her mother, Mala lost her voice. Then, Mala lives in her...",Horror,17+,5.2,19,Indonesian,Rizal Mantovani,"['Marsha Aruan', 'Aisyah Aqilah', 'T. Rifnu Wikana', 'Meisya Siregar', 'Faras Fatik', 'Jennifer Coppen', 'Sarah Tuffahati', 'Ida Zein', 'Arya Vasco', 'Chaca Marisa', 'Erlyn', 'Reza Orkan']",90 min
573096,193,Terimakasih Cinta,2019,"Eva just enters high school when she meets Ryan, because both belong to a group of student who have a disease during the School Orientation Period. Ryan thinks that Eva is just pretending ...",Drama,13+,7.8,10,Indonesian,Tema Patrosza,"['Putri Marino', 'Achmad Megantara', 'Allan Dastan', 'Cut Mini Theo', 'Gary M. Iskak', 'Meisyarah Oemry', 'Okan Kornelius', 'Harry de Fretes', 'Zhi Alatas', 'Az Bintang Kaamil', 'Bunga Jasmine Azalea', 'Amalia Putri Wulandari', 'Amalia Bunga Pratiwi', 'Amalia Melati Suci']",101 min
572667,194,Terlalu Tampan,2019,"Kulin, an overly handsome boy, always avoids entering regular school and chooses to spend almost 100% of his life inside the house. One day, Kulin's handsomeness is exposed to the outside world so his daily life becomes unusual.",Comedy,13+,7,278,Indonesian,Sabrina Rochelle Kalangie,"['Ari Irham', 'Nikita Willy', 'Rachel Amanda', 'Calvin Jeremy', 'Dhimas Danang', 'Tarra Budiman', 'Iis Dahlia', 'Marcellino Lafrand']",106 min
611084,195,Perburuan,2019,"Six months after PETA's failure to fight Nippon, Hardo returns to his village in Blora. His presence is smelled by Nippon, tracked and pursued. In a chase one day and night before the ...",Drama,13+,3.7,53,Indonesian,Richard Oh,"['Adipati Dolken', 'Ayushita', 'Ernest Samudera', 'Khiva Iskak', 'Kho Michael', 'Egy Fedly', 'Nobuyuki Suzuki', 'Kevin Andrean', 'Emil Kusumo', 'Otig Pakis', 'Rizky Mocil', 'Muhamad', 'Brisman', 'Brilliana Arfira', 'Burhan Salim']",98 min
584561,196,The Sacred Riana: Beginning,2019,"In her childhood, Riana lived in a small town with her father and her mother who ran a funeral house business. A disaster required them move to Uncle Johan's house in Jakarta and Riana ...",Horror,17+,6.9,54,Indonesian,Billy Christian,"['The Sacred Riana', 'Aura Kasih', 'Agatha Chelsea', 'Prabu Revolusi', 'Citra Prima', 'Frisly Herlind', 'Angrean Ken', 'Willem Bevers', 'Ciara Nadine Brosnan', 'Brooklyn Alif Rea', 'Carlos Camelo', 'Jessiana Marriera Pariston', 'Rean Firmansyah', 'Geraldy Krechoff', 'Chaca Marisa']",111 min
573104,197,The Way I Love You,2019,Senja does not know the man named BadBoy who often chat with her on blog. She always smiles remembering their conversation. Bara is the most annoying guy in school and her cousin's ...,Drama,13+,7.5,19,Indonesian,Rudi Aryanto,"['Syifa Hadju', 'Rizky Nazar', 'Tissa Biani Azzahra', 'Baskara Mahendra', 'Surya Saputra', 'Adi Nugroho', 'Windy Wulandari'] ",94 min
